,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
71,33.614254844127046,7.848567788467395,43.24641515504262,0.5886803150555334,r= 5,n= 8191,CB
72,30.98452948686558,7.558505272925667,39.91720249296625,0.6534661893828755,r= 5,n= 8191,CB
73,24.414867203853078,6.062429587680461,33.01322521274238,0.7634553110398394,r= 6,n= 255,CB
74,30.59891389868054,7.1167004038717785,42.0364304380303,0.6113748263977773,r= 6,n= 255,CB
75,25.65167654281857,6.273283750918724,35.00443868928727,0.7335156825905931,r= 6,n= 255,CB
76,21.589155299690376,5.386598160539304,29.067266636886487,0.8166226547482622,r= 6,n= 511,CB
77,30.942490037348296,7.133447854815364,41.6996550429504,0.6175768337541752,r= 6,n= 511,CB
78,23.45982224722196,5.7359680993945155,31.99526586750132,0.7773632433274209,r= 6,n= 511,CB
79,24.77001855317809,6.172740855074918,32.94747199834703,0.7643966358779046,r= 6,n= 1023,CB
80,32.288059441189496,7.495473997498227,42.365112292334416,0.605273765195371,r= 6,n= 1023,CB
81,26.27362673078037,6.437287483559579,35.034115898277065,0.7330636334479927,r= 6,n= 1023,CB
82,25.758118549789188,6.396923086336603,33.70574598731501,0.7534271929562442,r= 6,n= 2047,CB
83,32.93777819357148,7.672869062599454,42.87005766125335,0.5958082884440516,r= 6,n= 2047,CB
84,27.19405047854565,6.652112281589171,35.727163598933494,0.7223980596719186,r= 6,n= 2047,CB
85,28.394992733118883,7.03914012299821,36.9635165292135,0.7034596098665833,r= 6,n= 4095,CB
86,33.31877476874572,7.761683120958006,43.479202506348294,0.5842402835817488,r= 6,n= 4095,CB
87,29.37974914024425,7.183648722590169,38.35530541505256,0.6800542757939939,r= 6,n= 4095,CB
88,27.721350059816537,6.8391294070469275,35.730700776478045,0.7229103141974287,r= 6,n= 8191,CB
89,32.41486118011637,7.554642843819051,42.29400456401481,0.6065977097764866,r= 6,n= 8191,CB
90,28.660052283876496,6.982232094401351,37.136275348973115,0.7000684813817485,r= 6,n= 8191,CB
