,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
68,21.46874834,5.934899935,28.4108582,0.754380389,r= 5,n= 4095,XGB
69,13.65733931,3.977859723,20.31022765,0.882279106,r= 5,n= 4095,XGB
70,6.970887759,2.110547227,11.57043811,0.962378637,r= 5,n= 8191,XGB
71,21.59583926,5.750657498,28.9206036,0.745487545,r= 5,n= 8191,XGB
72,9.895878058,2.838569281,16.56442855,0.921697273,r= 5,n= 8191,XGB
73,8.212064208,2.515075153,13.75193559,0.94685498,r= 6,n= 255,XGB
74,20.96726071,5.700467777,28.09601249,0.759794079,r= 6,n= 255,XGB
75,10.76310351,3.152153678,17.58322409,0.911769043,r= 6,n= 255,XGB
76,7.189466949,2.184395493,11.95738859,0.959820215,r= 6,n= 511,XGB
77,20.97966693,5.67277472,27.87942347,0.763483245,r= 6,n= 511,XGB
78,9.947506945,2.882071339,16.42667842,0.922994192,r= 6,n= 511,XGB
79,4.273933413,1.322401948,7.867390274,0.982606126,r= 6,n= 1023,XGB
80,23.18988688,6.03924993,30.34865122,0.719732253,r= 6,n= 1023,XGB
81,8.057124107,2.265771544,15.28806037,0.933299552,r= 6,n= 1023,XGB
82,11.57547996,3.456196497,17.52225217,0.913719079,r= 6,n= 2047,XGB
83,21.9036553,6.073805907,29.4731705,0.735669032,r= 6,n= 2047,XGB
84,13.64111503,3.979718379,20.47820824,0.880323776,r= 6,n= 2047,XGB
85,5.542859571,1.689750214,9.565246662,0.974288509,r= 6,n= 4095,XGB
86,21.68753586,5.706201485,28.41657993,0.754281447,r= 6,n= 4095,XGB
87,8.771794828,2.493040468,15.3197767,0.933022514,r= 6,n= 4095,XGB
88,8.124720821,2.434626141,13.20234496,0.951017937,r= 6,n= 8191,XGB
89,22.29693492,6.010967684,29.90169341,0.727926714,r= 6,n= 8191,XGB
90,10.95916364,3.149894449,17.83994909,0.90917379,r= 6,n= 8191,XGB
